The Original Q Shack,BBQ,5,$$,not cheap,"$8-10 for a plate/sandwich w/2 sides + hushpuppies, $20 for 6 ribs + 3 sides","brisket, pulled pork, ribs, coleslaw, mac + cheese, fried okra, green beans, hush puppies","ribs and hushpuppies were good. brisket was decent, but nothing liek austin. pulled pork was ok. slaw was dry and flavorless, mac and cheese/green beans were old/overdone. fried okra was pretty good",no,,,
Olio and Aceto Cafe,Sandwiches,7,$$,fair,$11 for a sandwich,"cuban, maple pork loin",cuban was good and full of meat but i think i liked the maple pork loin a bit more. chips were crunchy and sweet potato too. portions were pretty big,wouldn't be against it,,,
Tobacco Road Sports Bar,Sports Bar,8,$$,not bad,$10 for a cheesesteak w/a side,"cheesesteak came w/mushrooms, thai chicken buffalo sandwich and sweet potato hash","everything was delicious and loaded--chicken sandwich had 2 pieces and chesesteak was filled w/meat. lots of TVs, good for large groups",if ever in need of a sports bar,,,
Tenoch Mexican,Mexican,8,$,cheap,$7 for a large sandwich,chorizo torta,"chorizo torta was so delicious. large portion. seemed a bit salty at the end, but still delicious greasy mess",yes!,,,
Bon Chon,Korean,6,$$,not cheap,$12 for 3 drumsticks and 6 wings?,spicy wings/drumsticks,location is weird and in a basement. wings were pretty good,probly not,,,
Alive and Kicking,Seafood,10,$$,fair,$17 for lobster sandwich,lobster sandwich,"v. light on the mayo, sandwich seems larger than a luke's lobster roll. deliciousness",yesssss,,,
Pauli's,Seafood,10,$$,fair,$17 for lobster roll,"hot + butter lobster roll, new england style mayo lobster roll",butter one was more savory but both were fantastic. lots of lobster,yesssss,,,
The Gallows,American (New),8,$$$,not bad,"$8 apps, $22/entree","notorious BFD (burger wrapped sausage w/frito chips)-comes with fries, but we upgraded to poutine, scotch egg, dessert (they only have one--creme brulee with chocolate ganache, banana, PB under it)","notorious BFD was massive. fries were amazing (some of the best ever--super crunchy)--poutine was delicious. scotch egg was rich, but not worth $8. dessert was delicious, would def get again",yes,,,
Pig Tale Restaurant,American (New),9,$$,not bad,$14-16/pizza,mushroom pizza (comes w/spinach and fontina--white pizza),delicious. lots of toppings,yes!,,,
Modern Apizza,Pizza,9,$$,fair,$22/large,"clam casino -- clam, bacon, bell pepper","rich but not overpowering. soo good. crust was crunchy and full of flavor, pretty thin crust",yes!,,,http://modernapizza.com/
Da Legna,Pizza,7,$$,fair,"$15/small, $23/large","funghi, rosmarino, figura","figura was good, but at times a little too sweet/too much fig. funghi was a little bland. rasmarino was pretty good, but also seemed a little bland. pretty good, but didnt meet expectations...",i think i'd go to modern =o,,,
Pizzeria Mercato,Pizza,10,$$,"NYC avg, pricey for NC","$15-17/pizza, $8-12/app","carrot salad, escarole salad, crostini (mushrooms), mushroom pizza, mustard greens pizza, pumpkin praline gelato, apple ginger cake w/vanilla gelato","pizza was AWESOME. NYC style pizza--crust was crunchy, thin, not soggy. mushroom pizza had multiple types of mushrooms on it. mustard greens pizza was good, just not my type. loved the carrot salad and crostini. escarole salad was meh. apple ginger cake + vanilla gelato were pretty good. not a big fan of the pumpkin--tasted kind of watery",yesssss. i'd go here even if it were in nyc,,,http://pizzeriamercatonc.com/
M Kokko,Ramen,7,$$,avg,$13/bowl,spicy ramen,"comes with big thick piece (one) of pork, a whole egg, bamboo shoots, woodear mushrooms. i think i liked it better that dashi. quite spicy (choking type), i think its the same spiciness as the chili oil on the table. tiny place",wouldn't be against it,,,
Dame's Chicken & Waffles,Southern,8,$$,pricey,$12-14/chicken + waffle,"Orange Speckled Chabo--A chicken cutlet, a Sweet Potato waffle, drizzled w/ Honey Dijon, Orange-Honeycomb shmear--*subbed it out for vegan waffle on rec of waitress who say its her fav","it was really damn good with the schmear. vegan waffle was full of flavor. bit pricey, but huge portion and comes with a side (kind of meh tho, probly should have just got the mac & cheese)",yes,,,
Akai Hana,Japanese,6,$$,pricey,"$12-14/roll, no BOGO","Geisha Roll (Deep Fried Soft-Shell Crab, Crabstick, Avocado, and Spicy Mayo topped with Tuna, Salmon, Yellowtail, Whitefish, Kabayaki Sweet Sauce & Fried Onions); Bread and butter (Super Whitefish (Butterfish), Avocado, Masago, Tempura Crunchies, Spicy Mayo, Kabayaki Sweet Sauce)",loved the geisha roll and the bread and butter. spicy tuna was nothing special,maybe,,,
OiShii,Japanese,6,$$,decent,"$8-10 for lunch, $4 for sushi rolls at lunch","eel roll, bibimbap","pretty good, nothing special. bibimbap portion was pretty big and hot stone pot that actually made the rice crispy",maybe,,,
Caphe Banh Mi,Vietnamese,5,$$,bit pricey,"$6/banh mi, $10-12/pho","catfish vermicelli bowl, custom pho, chicken banh mi","got custom pho -- pretty good but i was super thirsty after...probly more msg than the waiter said. banh mi was tiny and needed more veg, but flavor was pretty good. vermicelli bowl was pretty good but nothing special",probly not,,,
Vaughns Anchor Inn,Seafood,5,$$$,seemed cheap after iceland + no tax + tip after price,$20-24ish including tax and tip,"smoked salmon terrine, langostine prawn cocktail salad, crab claws, goose breast, fish and chips--comes with free bread! banana bread was delicious.",nothing special but all pretty good.,yes because there are like 3 restaurants here LOL,,,http://www.vaughans.ie/restaurant.htm
Upper Crust,Sandwiches,5,$,not bad considering it was the airport,$7/sandwich,"italian sandwich (which was mozz, tomato and pesto lol)",great bread,wouldn't be against it,,,
Porthole Restaurant (at Bayview Hotel),British-Irish,5,$$$,everything's in pounds. thank god for brexit,$22/entree,"apps: fishcakes, smoked salmon salad; entrees: salmon, braised beef, smoked haddock","server was terrible. smoked haddock, smoked salmon salad, and salmon were good. veggies were too oily/buttery.",probly not,,,http://www.bayviewhotelni.com/porthole-bar-restaurant
The Nook,British-Irish,3,$$$,pricey,$16/entree,tiny portions,"smoked salmon open sandwich was pretty good, but not filling at all","if at giants causeway again, probly",,,http://www.discovernorthernireland.com/The-Nook-At-The-Giants-Causeway-Bushmills-P7359
The Hip Chip,British-Irish,8,$,cheap,"$7 for fish and chips, $3-5 small things",fish and chips,"chips were amazing-crunchy and full of flavor, fish was good and crunchy, huge portions",yes,,,
Diwali Indian Restaurant,Indian,7,$$$,pricey,"$18 euros per entree, 12 euros for veg, $3-4/naan","butter chicken, garlic naan, chana masala, veg himalayan curry, lamb KARAHI (A parsi speciality cooked with mixed peppers, red onions, ginger and tossed mustard seed.), boiled rice",all delicious. butter chicken was my fav,yes,,,https://www.yelp.com/biz/diwali-indian-restaurant-dublin
Mamak,Malaysian,7,$,pretty good for AUS,$13 AUD lunch deals,"roti, Mee goreng (pan fried noodles), Kari ayam (chicken curry), Sambal sotong (cuttlefish)","chicken curry and mee goreng was good. big fan of the mee goreng. roti was good, but sauce was weird. had the roti w/the chicken curry like at nyonya instead lol. cuttlefish was really blegh.","maybe for the noodles. wouldn't be against it, but nothing special",,,
Chef's Gallery Townhall,Chinese,10,$$,"not cheap, but not bad for AUS",$15-20 AUD/entree,"seafood spinach noodles, fish dumplings, spicy pork and shrimp wontons with noodles, black seasame buns (little piggy), duck salad, custard buns (emojis), potted plant dessert (cookie, choco rocks, ice cream, jello, sponge cake, mint), spicy beef spinach noodles",everything was delicious. portions were bigger than i thought for most of them (at least the noodle dishes). they have la mian and noodles are perfectly cooked! I'd give this place an 11 if i could lol. LOVE the seafood spinach noodles -- seafood perfectly cooked. duck salad had good flavor but too oily for me. 2nd fav entree was probly the pork and shrimp wonton noodles -- lots of shrimp.,YESS. fav chinese restaurant not in china. went here twice in 3 days lol,,,http://chefsgallery.com/
The Rook,American,6,$$$,"standard ""$$"" aus prices are really $$$",$25-30 AUD/entree,bug sandwich (like australian lobster lol),"big sandwich, too much bread, but not bad and the fries were amazing--crunchy and lots of old bay seasoning. the servers were super friendly and place was one of few places open at 11 on a weeknight lol",probly not,,,https://www.yelp.com/biz/the-rook-sydney
Blackbird,American,6,$$$,"standard ""$$"" aus prices are really $$$","$25-30 AUD/entree, $15 pizza deals sometimes",crab and avocado burger,"fries were crunchy but lacked seasoning/salt. burger was big and lots of crab meat, good flavor. good view of the harbor",probly not,,,
Chin Chin,Thai,10,$$$,"standard ""$$"" aus prices are really $$$, but worth it","$20 AUD/app, $30/entree","seafood egg noodles, soft shell crab curry (dry curry), duck curry (has sauce w/coconut rice), kingfish sashimi, double cooked beef short rib","Seafood perfectly cooked, full of flavor. LOVED the noodles and soft shell crab. Also a big fan of the duck, shashmi. only thing i wouldn't get again is the short rib (which had a good and interesting sweet and sour flavor, i just didnt love the meat that much). when they say it's spicy, it's actually pretty spicy lol",YES. fav thai restaurant. i went here twice in 4 days lol,,,http://www.chinchinrestaurant.com.au/menu
Higher Ground,American (New),10,$$,pretty good for AUS,$20 AUD/entree,"kale and cauliflower salad, curried cauliflower. mom got the flat white and loved it",loved the salad. top 5 fav salad. curried cauliflower with eggs is also really good. need to try the hotcakes (super colorful lol),YES. top 5 salad. also went here twice in 4 days lol,,,http://www.highergroundmelbourne.com.au/
Dim Sim,Asian,4,$,cheap,$2.5 AUD/dim sim,fried and steamed dim sim,"meh. it's just a giant well flavored meat ball, basically a giant shumai. not even shrimp in it, just well seasoned pork. nothing special about it",if i were starving and had $3 left in AUS,,,
Simply Spanish,Spanish,7,$$,tolerable,$15 AUD/paella to go,seafood paella (w/chorizo),pretty good. lots of seafood and meat. never been to spain so can't say how good it relaly is but it'd go back. apparently won the 2015 best paella not in spain award,wouldn't be against it,,,
South Melbourne Seafood Peddler,Seafood,6,$$,tolerable,$13 AUD/sandwich,fish sandwich,"not bad, but nothing special. it smells better than it tasted.","might try something else here tho, fish sandwich was the last thing they had avail",,,
Agathe Patisserie,Bakery,9,$,worth it,$6/pastry,"chocolate croissant, brioche, pistachio and cherry danish.",all fantastic. brioche was some weird malay fruit flavor and green but still good. croissants were super flaky and crunchy on the outside.,yes,,,http://www.agathe.com.au/
Quanjude,Chinese,4,$$$$,go sell two kidneys,AUD $30/entree,"peking duck, wagyu beef dish, kung pao prawns, abalone, wandoumiao","standard old chinese person old china restaurant. Does everything well, but nothing stands out. wagyu beef was perfectly cooked, but too much sauce. Not worth the money.",no. just go to china,,,
Cafe 153,Seafood,8,$$,tolerable b/c it's good,AUD $30/entree,"seafood risotto, seafood chowder, soft shell crab sliders (2)","all delicious and great flavors. the risotto and chowder had a lot of seafood, risotto was a good sized portion. chowder was a bit too rich for me, but it was still good.",would def stop here again on the great ocean road b/c limited good options and it was good lol,,,http://cafe153.com.au/
The Alcove Cafe,Bakery,5,$,it's australia. get used to it,$10 AUD for basically anything here lol,chorizo and feta fritatta,"not bad, but nothing special.",eh. you're not in port campbell for the food...you have like 3 options lol,,,
Nico's Pizza,Pizza,3,$$$,it's australia. get used to it,$25/large pizza that's not really large lol,"mariner (seafood) pizza, italian pizza (chorizo, onion)","so this is what a bad pizza tastes like. pizza was like if you made it at home yourself. crust was thick, seafood pizza had a seafood/fishy smell to it. italian pizza was not that bad, but it was far from good--too much cheap cheese, doughy uneven crust",eh. you're not in port campbell for the food...you have like 3 options lol,,,
12 Rocks Cafe and Bar,American,3,$$$,it's australia. get used to it,$22/entree,fish and chips.,place has a view. food doesn't look good.,eh. you're not in port campbell for the food...you have like 3 options lol,,,
Luna Rotisserie and Empanadas,Latin American,7,$$,not bad for lunch,$10-12 for lunch,"chicken, carnitas, chorizo empanadas, yuca fries, slaw, garlic kale, pan roasted succotash","everything was good, but nothing was spectacular.",wouldn't be against it,,,
Tre Forni,Pizza: Neopolitan,7,$$,"not bad for lunch, pricey for dinner",$10-12 for lunch deal (salad and pizza),"burrata pizza, forta salad","pretty good, but nothing stood out. 7 only for lunch. not a $17-20 pizza. crust not fluffy enough",only for lunch,,,
Carrburritos,Mexican,6,$$,tolerable,$8-10,carnitas nachos,"pretty good, but nothing special.",wouldn't be against it,,,
Viale,Italian,8,$$$,pricey,$25-27 for large plates/entrees,"lobster fettucine, duck breast","kind of pricey, but both delicious. good amount of lobster",wouldn't be against it,,,
Taranta,Italian,5,$$$,pricey,$26 for pasta/entree,"Coccio Di Pesce E Legumi (Baby octopus, cuttlefish, clams and chickpeas in a spicy tomato sauce), Pappardelle il Funghi","pasta was huge and pretty good, but seemed one dimensional",maybe,,,
James Hook & Co,Seafood,6,$$$$,not cheap,$25ish for a large after tax,large lobster roll,"lots of lobster, but not that flavorful...maybe b/c bread was not buttered (supposedly have to ask for it). pauli's and luke's are better",if im in the area and not paying b/c theyre so expensive lol,,,
